model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
OneClassSVM,10,0.52,0.55,0.5333333333333333,0.6,0.8,0.3,0.11547,[0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.55,3
LocalOutlierFactor,10,0.3,0.3,0.3,0.3,0.3,0.3,-0.4,[0.  0.  0.5 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.1 0.4 0.4 0.6 0.6 0.9 0.9 1. ],0.7400000000000001,3
IsolationForest,10,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.54,3
Xgboost,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.7 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.5 0.7 0.7 0.8 0.8 0.9 0.9 0.9 1. ],0.32999999999999996,3
RandomForest,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.8 1. ],[0.  0.2 0.6 1. ],0.5800000000000001,4
DecisionTree,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.8 1. ],[0.  0.2 0.6 1. ],0.5800000000000001,4
KNN,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,10,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.2 0.8 1. ],[0.  0.2 0.6 1. ],0.5800000000000001,4
LocalOutlierFactor,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,10,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.6 0.8 1. ],[0.  0.4 0.8 1. ],0.58,4
Xgboost,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.8 1. ],[0.  0.2 0.6 1. ],0.5800000000000001,4
RandomForest,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.3 0.4 0.4 0.6 0.6 0.8 0.9 0.9 1.  1. ],[0.  0.3 0.3 0.4 0.5 0.5 0.6 0.6 0.7 0.8 0.9 1. ],0.535,5
DecisionTree,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.5 0.5 1. ],[0.  0.  0.  0.3 0.3 0.4 1. ],0.59,5
KNN,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.5 1. ],[0.  0.1 0.3 1. ],0.6049999999999999,5
OneClassSVM,10,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.  0.  0.3 0.3 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.9 1. ],0.6,5
LocalOutlierFactor,10,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.5 0.6 0.6 0.9 0.9 1. ],0.62,5
IsolationForest,10,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.2 0.4 0.4 0.7 0.7 0.8 0.8 1. ],[0.  0.3 0.3 0.5 0.5 0.8 0.8 1.  1. ],0.48,5
Xgboost,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.6 0.6 0.8 0.9 0.9 1. ],[0.  0.  0.3 0.4 0.4 0.5 0.7 0.7 0.9 1. ],0.565,5
RandomForest,10,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 1. ],[0.  0.  0.1 0.1 1. ],0.55,6
DecisionTree,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.6 0.9 1. ],[0.  0.1 0.4 0.7 1. ],0.62,6
KNN,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,10,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.1 0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],0.6100000000000001,6
LocalOutlierFactor,10,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.1 0.1 0.2 0.2 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.5 0.9 0.9 1.  1. ],0.36,6
IsolationForest,10,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.64,6
Xgboost,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.9 1. ],0.685,6
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.3 0.4 0.4 0.6 0.9 1. ],[0.  0.1 0.2 0.2 0.6 0.9 1.  1. ],0.42000000000000004,0
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.4 0.6 0.6 0.9 1. ],[0.  0.1 0.2 0.2 0.5 0.9 1.  1. ],0.49,0
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,11,0.33504,0.35,0.38461538461538464,0.2857142857142857,0.5,0.2,-0.31449,[0.  0.1 0.2 0.3 0.5 0.7 0.7 1. ],[0.  0.  0.1 0.1 0.2 0.5 0.9 1. ],0.5999999999999999,0
LocalOutlierFactor,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,11,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.2 0.4 0.4 0.7 0.8 0.9 1. ],[0.  0.3 0.4 0.8 0.9 0.9 1.  1. ],0.36,0
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.5 0.7 0.7 1. ],[0.  0.1 0.2 0.2 0.5 0.9 1. ],0.585,0
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.2 0.2 0.3 0.3 1. ],[0.  0.1 0.2 0.2 0.4 0.5 0.7 1. ],0.32500000000000007,1
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,1
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 1. ],[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.8 1. ],0.3,1
OneClassSVM,11,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,11,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 1.  1. ],[0.  0.1 0.2 0.2 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.3,1
IsolationForest,11,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],0.53,1
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.6 0.8 1. ],[0.  0.1 0.3 0.4 0.5 0.5 0.6 0.7 0.8 0.8 0.9 0.9 1. ],0.22999999999999998,1
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 0. 1.],[0.  0.2 0.4 1. ],0.3,2
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.4 1. ],[0.  0.1 0.3 0.3 1. ],0.5149999999999999,2
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,2
OneClassSVM,11,0.27083,0.3,0.16666666666666666,0.35714285714285715,0.1,0.5,-0.43644,[0.  0.  0.  0.4 0.4 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 1. ],0.7100000000000001,2
LocalOutlierFactor,11,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.  0.1 0.1 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.39,2
IsolationForest,11,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.1 0.1 0.3 0.3 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 1. ],0.65,2
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.3 0.3 0.5 0.5 0.7 0.7 0.8 1. ],[0.  0.  0.2 0.3 0.3 0.5 0.5 0.7 0.7 1.  1.  1. ],0.405,2
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 1. ],[0.  0.1 0.1 1. ],0.5850000000000001,3
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.2 0.3 1. ],[0.  0.1 0.3 0.4 0.6 1. ],0.35,3
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.3 0.4 0.4 1. ],[0.  0.1 0.1 0.2 0.2 0.4 1. ],0.53,3
OneClassSVM,11,0.375,0.4,0.42857142857142855,0.3333333333333333,0.6,0.2,-0.21822,[0.  0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.9 0.9 1.  1. ],0.6,3
LocalOutlierFactor,11,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.9 0.9 1. ],0.6,3
IsolationForest,11,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.3,3
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 0.4 0.4 0.5 0.5 0.5 0.7 0.8 1. ],[0.  0.1 0.3 0.5 0.5 0.6 0.6 0.8 0.9 0.9 1.  1. ],0.295,3
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 1.  1. ],[0.  0.3 0.5 1. ],0.7,4
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 1.  1. ],[0.  0.3 0.5 1. ],0.7,4
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,11,0.2,0.25,0.0,0.3333333333333333,0.0,0.5,-0.57735,[0.  0.4 1.  1. ],[0.  0.3 0.5 1. ],0.7,4
LocalOutlierFactor,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,11,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.6 0.6 1. ],[0.  0.2 0.7 1. ],0.6,4
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 1.  1. ],[0.  0.3 0.5 1. ],0.7,4
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.7 1. ],[0.  0.1 0.4 1. ],0.6950000000000001,5
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.5 1. ],[0.  0.1 0.1 1. ],0.6900000000000001,5
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 1. ],[0.  0.1 1. ],0.55,5
OneClassSVM,11,0.28571,0.4,0.4444444444444444,0.0,0.8,0.0,-0.33333,[0.  0.1 0.3 0.3 0.5 0.5 0.7 0.7 1.  1. ],[0.  0.  0.  0.2 0.2 0.6 0.6 0.7 0.8 1. ],0.615,5
LocalOutlierFactor,11,0.34837,0.35,0.36363636363636365,0.3333333333333333,0.4,0.3,-0.30151,[0.  0.1 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.  0.1 0.2 0.5 0.5 0.7 0.7 1.  1. ],0.685,5
IsolationForest,11,0.34837,0.35,0.36363636363636365,0.3333333333333333,0.4,0.3,-0.30151,[0.  0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.635,5
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.5 0.6 0.9 1.  1.  1. ],[0.  0.1 0.1 0.4 0.4 0.7 0.8 1. ],0.77,5
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.5 0.6 0.9 0.9 1. ],[0.  0.  0.  0.  0.  0.1 0.1 0.2 1. ],0.905,6
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 1. ],[0. 0. 0. 1.],0.7,6
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,11,0.19192,0.2,0.125,0.25,0.1,0.3,-0.61237,[0.  0.  0.  0.1 0.1 0.2 0.4 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.3 0.3 0.6 0.6 1. ],0.68,6
LocalOutlierFactor,11,0.47917,0.5,0.5,0.5,0.7,0.3,0.0,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.8 0.8 1. ],0.5599999999999999,6
IsolationForest,11,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.2 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 1. ],0.89,6
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.4 0.5 0.6 0.9 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.1 0.2 0.4 0.4 1. ],0.915,6
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.3 0.4 0.5 0.5 1.  1. ],[0.  0.  0.2 0.3 0.3 0.5 0.6 0.7 0.8 1. ],0.475,0
DecisionTree,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.3 0.4 0.5 0.5 0.5 1. ],[0.  0.  0.2 0.3 0.3 0.5 0.6 0.7 0.9 1. ],0.375,0
KNN,12,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.2 0.3 0.8 0.9 0.9 1. ],[0.  0.2 0.3 0.6 0.7 0.8 1.  1. ],0.405,0
OneClassSVM,12,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.2 0.3 0.4 0.9 0.9 1.  1.  1. ],[0.  0.  0.1 0.1 0.3 0.4 0.6 0.7 0.8 1. ],0.725,0
LocalOutlierFactor,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,12,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.1 0.1 0.6 0.6 0.7 0.8 0.8 0.9 1. ],[0.  0.1 0.3 0.4 0.5 0.7 0.7 0.9 1.  1. ],0.495,0
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.4 0.9 1.  1. ],[0.  0.2 0.3 0.5 0.6 0.7 1. ],0.5449999999999999,0
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,1
DecisionTree,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,1
KNN,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,1
OneClassSVM,12,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,12,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.1 0.1 0.2 0.2 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 0.8 0.8 1. ],0.6100000000000001,1
IsolationForest,12,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1. ],0.61,1
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.5 0.8 0.9 0.9 0.9 1. ],[0.  0.  0.  0.1 0.3 0.4 0.5 0.6 0.8 1. ],0.7200000000000001,1
RandomForest,12,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.1 0.5 1. ],[0.  0.1 0.1 0.2 0.2 1. ],0.6100000000000001,2
DecisionTree,12,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 1. ],[0.  0.1 0.1 1. ],0.49500000000000005,2
KNN,12,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0. 0. 1.],[0.  0.1 1. ],0.45,2
OneClassSVM,12,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.1 0.1 0.4 0.4 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 1. ],0.8,2
LocalOutlierFactor,12,0.24812,0.25,0.2222222222222222,0.2727272727272727,0.2,0.3,-0.50252,[0.  0.1 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 1. ],0.755,2
IsolationForest,12,0.34066,0.4,0.25,0.4375,0.1,0.7,-0.25,[0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.63,2
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.5 0.7 0.7 0.8 0.8 0.8 0.8 1. ],[0.  0.  0.1 0.1 0.2 0.3 0.3 0.6 0.8 0.9 1. ],0.7149999999999999,2
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.3 0.3 0.5 0.5 0.6 1. ],[0.  0.  0.  0.1 0.1 0.2 0.4 0.4 0.5 0.5 1. ],0.56,3
DecisionTree,12,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.6 1. ],[0.  0.  0.7 1. ],0.485,3
KNN,12,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.1 0.2 0.2 1. ],[0.  0.  0.  0.1 1. ],0.56,3
OneClassSVM,12,0.29293,0.3,0.3333333333333333,0.25,0.4,0.2,-0.40825,[0.  0.1 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.5 0.5 1. ],0.87,3
LocalOutlierFactor,12,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],0.41000000000000003,3
IsolationForest,12,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 1. ],[0.  0.  0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.19,3
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.2 0.2 0.7 0.7 0.8 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.3 0.4 0.4 0.6 0.6 0.8 0.9 0.9 1. ],0.5599999999999999,3
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.7 1.  1. ],[0.  0.1 0.7 1. ],0.8450000000000001,4
DecisionTree,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.7 1.  1. ],[0.  0.1 0.7 1. ],0.8450000000000001,4
KNN,12,0.60114,0.65,0.5882352941176471,1.0,1.0,0.3,0.42008,[0.  0.3 1.  1. ],[0.  0.6 0.7 1. ],0.455,4
OneClassSVM,12,0.33333,0.5,0.5,,1.0,0.0,0.0,[0.  0.7 1.  1. ],[0.  0.1 0.7 1. ],0.8450000000000001,4
LocalOutlierFactor,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.3 1. ],[0.  0.6 0.9 1. ],0.245,4
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.7 1.  1. ],[0.  0.1 0.7 1. ],0.8450000000000001,4
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.6 1.  1. ],[0.  0.2 0.3 0.5 1. ],0.765,5
DecisionTree,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.6 0.6 0.7 1. ],[0.  0.  0.1 0.2 0.4 0.5 0.5 1. ],0.6,5
KNN,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.6 0.8 1. ],[0.  0.2 0.3 0.8 1. ],0.6199999999999999,5
OneClassSVM,12,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.3 0.3 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.  0.1 0.1 0.6 0.6 0.7 0.9 1. ],0.6,5
LocalOutlierFactor,12,0.44862,0.45,0.45454545454545453,0.4444444444444444,0.5,0.4,-0.1005,[0.  0.  0.1 0.1 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.4 0.4 0.7 0.7 0.9 0.9 1.  1. ],0.5,5
IsolationForest,12,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.5 0.5 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.31,5
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 0.6 0.7 0.7 0.9 0.9 1.  1.  1. ],[0.  0.  0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 1. ],0.775,5
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.2 1. ],[0.  0.1 0.1 0.2 1. ],0.5,6
DecisionTree,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 1. ],[0.  0.1 0.2 0.2 1. ],0.52,6
KNN,12,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0. 0. 1.],[0.  0.1 1. ],0.45,6
OneClassSVM,12,0.31034,0.45,0.47368421052631576,0.0,0.9,0.0,-0.22942,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.2 0.3 0.3 0.6 0.6 1. ],0.78,6
LocalOutlierFactor,12,0.29293,0.3,0.25,0.3333333333333333,0.2,0.4,-0.40825,[0.  0.  0.  0.8 1.  1. ],[0.  0.1 0.2 0.4 0.4 1. ],0.6799999999999999,6
IsolationForest,12,0.29293,0.3,0.25,0.3333333333333333,0.2,0.4,-0.40825,[0.  0.2 0.2 0.4 0.4 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 1. ],0.78,6
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.4 0.4 0.7 0.8 1.  1.  1. ],[0.  0.  0.2 0.2 0.3 0.4 0.4 0.5 0.6 1. ],0.705,6
RandomForest,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.4 0.4 0.8 1. ],[0.  0.2 0.7 0.9 1.  1.  1. ],0.22000000000000003,0
DecisionTree,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.4 0.8 0.8 1. ],[0.  0.2 0.7 0.9 0.9 1.  1. ],0.26,0
KNN,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,13,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.  0.4 0.8 0.8 0.9 0.9 1. ],[0.  0.2 0.2 0.7 0.9 0.9 1.  1. ],0.55,0
LocalOutlierFactor,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.8 0.9 0.9 0.9 1. ],[0.  0.2 0.7 0.7 0.7 0.8 1.  1. ],0.37,0
Xgboost,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.4 0.8 1. ],[0.  0.2 0.7 0.9 0.9 1. ],0.27,0
RandomForest,13,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.3 0.3 0.4 0.5 1. ],[0.  0.  0.3 0.4 0.4 0.5 0.5 0.6 1. ],0.42,1
DecisionTree,13,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 1. ],[0.  0.  0.2 1. ],0.4600000000000001,1
