model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
Xgboost,2,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.28571429 0.28571429 0.85714286 0.85714286
 1.         1.        ]","[0.         0.         0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.        ]",0.7040816326530612,1
RandomForest,2,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.14285714 0.57142857 0.85714286 1.        ],[0.         0.         0.14285714 0.57142857 0.71428571 1.        ],0.5408163265306123,2
DecisionTree,2,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.42857143
 1.        ]","[0.         0.         0.         0.28571429 0.42857143 0.57142857
 1.        ]",0.47959183673469385,2
KNN,2,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,[0.         0.28571429 0.42857143 1.        ],[0.         0.28571429 0.71428571 1.        ],0.3979591836734694,2
OneClassSVM,2,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.4897959183673469,2
LocalOutlierFactor,2,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.4693877551020408,2
IsolationForest,2,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]",0.4489795918367347,2
Xgboost,2,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.71428571
 0.85714286 0.85714286 1.        ]",0.6224489795918366,2
RandomForest,2,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 0.28571429 1.        ],[0.         0.         0.28571429 1.        ],0.5408163265306122,3
DecisionTree,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.71428571 0.71428571 1.        ],[0.         0.57142857 0.71428571 1.        ],0.5510204081632653,3
KNN,2,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 1.        ],[0.         0.14285714 1.        ],0.5714285714285714,3
OneClassSVM,2,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.         1.        ]",0.4897959183673469,3
LocalOutlierFactor,2,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.14285714
 0.57142857 0.57142857 1.        ]",0.8571428571428571,3
IsolationForest,2,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 1.         1.        ]",0.4897959183673469,3
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.28571429 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.57142857 0.57142857 1.         1.        ]",0.4897959183673469,3
RandomForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.85714286 1.        ],[0.         0.28571429 0.85714286 1.        ],0.5612244897959184,4
DecisionTree,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.85714286 1.        ],[0.         0.28571429 0.85714286 1.        ],0.5612244897959184,4
KNN,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.57142857 1.        ],[0.         0.28571429 0.42857143 1.        ],0.5816326530612244,4
OneClassSVM,2,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.42857143 0.85714286 1.        ],[0.         0.28571429 0.85714286 1.        ],0.5612244897959184,4
LocalOutlierFactor,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.57142857 1.        ],[0.         0.57142857 0.71428571 1.        ],0.4183673469387755,4
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.85714286 1.        ],[0.         0.28571429 0.85714286 1.        ],0.5612244897959184,4
RandomForest,2,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 1.        ]",0.5102040816326531,5
DecisionTree,2,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.         0.42857143 1.        ],[0.         0.14285714 0.28571429 0.28571429 1.        ],0.5102040816326531,5
KNN,2,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0. 0. 1.],[0.         0.14285714 1.        ],0.4285714285714286,5
OneClassSVM,2,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 1.        ]","[0.         0.         0.57142857 0.57142857 0.85714286 0.85714286
 1.         1.         1.        ]",0.22448979591836735,5
LocalOutlierFactor,2,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.         0.         0.42857143 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.85714286
 0.85714286 1.        ]",0.5510204081632654,5
IsolationForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.42857143 0.42857143 0.57142857 0.57142857 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]",0.7142857142857143,5
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.71428571 0.85714286 1.        ]",0.6428571428571428,5
RandomForest,2,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.57142857 0.57142857 1.        ]",0.7653061224489797,6
DecisionTree,2,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,"[0.         0.28571429 0.42857143 0.57142857 0.57142857 0.85714286
 1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.57142857
 1.        ]",0.7142857142857142,6
KNN,2,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.14285714 0.71428571 1.         1.
 1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.57142857 0.85714286
 1.        ]",0.7959183673469389,6
OneClassSVM,2,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.        ]",0.40816326530612246,6
LocalOutlierFactor,2,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.71428571 0.71428571 1.         1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.30612244897959184,6
IsolationForest,2,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.14285714 0.14285714 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.        ]",0.5714285714285714,6
Xgboost,2,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.71428571
 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.57142857 1.        ]",0.6428571428571428,6
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 0.85714286 1.        ],[0.         0.14285714 0.42857143 0.57142857 1.        ],0.6734693877551021,0
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.71428571 0.85714286 1.        ],[0.         0.42857143 0.57142857 1.        ],0.6632653061224489,0
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,3,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,0
LocalOutlierFactor,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.42857143 0.57142857 0.85714286 1.        ],[0.         0.14285714 0.28571429 0.71428571 0.71428571 1.        ],0.5306122448979592,0
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 0.85714286 1.        ],[0.         0.14285714 0.42857143 0.57142857 1.        ],0.6734693877551021,0
RandomForest,3,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,[0.         0.28571429 0.28571429 0.57142857 1.        ],[0.         0.14285714 0.28571429 0.28571429 1.        ],0.6224489795918366,1
DecisionTree,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.57142857 0.71428571 1.        ],[0.         0.14285714 0.57142857 0.57142857 1.        ],0.5306122448979592,1
KNN,3,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.85714286 1.        ],[0.         0.28571429 0.57142857 1.        ],0.5204081632653061,1
OneClassSVM,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.28571429 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]",0.6632653061224489,1
IsolationForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.71428571 0.71428571 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.46938775510204084,1
Xgboost,3,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 1.        ]",0.5306122448979592,1
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.57142857 0.71428571 1.        ],[0.         0.71428571 0.85714286 1.        ],0.41836734693877553,2
DecisionTree,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.28571429 1.        ],[0.         0.14285714 0.28571429 1.        ],0.49999999999999994,2
KNN,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.57142857 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 1.        ]",0.5306122448979591,2
OneClassSVM,3,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.         1.        ]","[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.85714286 0.85714286 1.        ]",0.4897959183673469,2
LocalOutlierFactor,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.         0.14285714 0.14285714 0.71428571
 0.71428571 1.         1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]",0.2857142857142857,2
IsolationForest,3,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 0.71428571 1.         1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.34693877551020413,2
Xgboost,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.57142857 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.71428571 0.71428571 0.85714286 1.        ]",0.5714285714285714,2
RandomForest,3,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.71428571
 1.        ]","[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 1.        ]",0.5306122448979591,3
DecisionTree,3,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.         0.42857143 0.71428571 0.71428571 1.        ],[0.         0.14285714 0.14285714 0.14285714 0.28571429 1.        ],0.7142857142857143,3
KNN,3,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,[0.         0.57142857 1.        ],[0.         0.28571429 1.        ],0.6428571428571428,3
OneClassSVM,3,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.85714286
 0.85714286 1.         1.        ]",0.42857142857142855,3
LocalOutlierFactor,3,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.57142857 0.57142857 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.71428571
 0.71428571 1.         1.        ]",0.5918367346938775,3
IsolationForest,3,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.71428571
 0.71428571 1.         1.        ]",0.42857142857142855,3
Xgboost,3,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 0.71428571 0.85714286 1.        ]",0.6632653061224489,3
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.14285714 0.85714286 1.        ],0.5,4
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.14285714 0.85714286 1.        ],0.5,4
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 1.        ],[0.         0.14285714 1.        ],0.5714285714285714,4
OneClassSVM,3,0.37778,0.42857,0.45454545454545453,0.3333333333333333,0.71429,0.14286,-0.17408,[0.         0.28571429 0.71428571 1.        ],[0.         0.14285714 0.85714286 1.        ],0.5,4
LocalOutlierFactor,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,3,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.42857143 1.        ],[0.         0.71428571 1.        ],0.35714285714285715,4
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.14285714 0.85714286 1.        ],0.5,4
RandomForest,3,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 1.        ]","[0.         0.         0.28571429 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]",0.46938775510204084,5
DecisionTree,3,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.28571429 0.57142857 0.71428571 0.71428571
 1.        ]","[0.         0.28571429 0.28571429 0.42857143 0.57142857 0.85714286
 1.        ]",0.47959183673469385,5
KNN,3,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,[0.         0.42857143 1.        ],[0.         0.28571429 1.        ],0.5714285714285714,5
OneClassSVM,3,0.49744,0.5,0.5,0.5,0.57143,0.42857,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 1.        ]",0.5714285714285714,5
LocalOutlierFactor,3,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.         1.        ]","[0.         0.14285714 0.28571429 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.38775510204081637,5
IsolationForest,3,0.22222,0.28571,0.0,0.36363636363636365,0.0,0.57143,-0.52223,"[0.         0.28571429 0.42857143 0.42857143 0.57142857 0.57142857
 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.        ]",0.653061224489796,5
Xgboost,3,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 1.        ]",0.3673469387755103,5
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 0.85714286 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.57142857 1.        ]",0.7448979591836735,6
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.71428571 0.85714286 1.        ],[0.         0.42857143 0.57142857 1.         1.        ],0.5102040816326531,6
KNN,3,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.         0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.71428571 1.        ]",0.5204081632653061,6
OneClassSVM,3,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.         1.        ]","[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.4285714285714286,6
LocalOutlierFactor,3,0.27083,0.28571,0.2,0.3333333333333333,0.14286,0.42857,-0.44721,"[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 1.         1.        ]",0.5918367346938775,6
